cord_uid,display_name,title,license,publish_time,journal,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
zowp10ts,Remy Froissart,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,,,,,,,,,,,,,,,,,
zowp10ts,Stephane Blanc,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,,,,,,,,,,,,,,,,,
zowp10ts,Denis Roze,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,2221.4001,70,2630,Canadian Nautical Research Society,Biology,Canadian Nautical Research Society,36629.805,CA,other,300753,Physics,,,,,,
zowp10ts,Marilyne Uzest,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,2482.2153,47,1717,Montpellier SupAgro,Biology,Montpellier SupAgro,14031.589,FR,education,42661,Biology,,,,,,
zowp10ts,Lionel Galibert,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,544.22003,12,126,Genethon,Biology,Genethon,19434.725,FR,company,170404,Biology,,,,,,
zowp10ts,Yannis Michalakis,Recombination Every Day: Abundant Recombination in a Virus during a Single Multi-Cellular Host Infection,cc-by,2005-03-01,PLoS Biol,4456.622,149,6792,University of Montpellier,Biology,University of Montpellier,61104.656,FR,education,2543021,Biology,,,,,,
yp1s77ez,Craig Packer,Transmission Dynamics and Prospects for the Elimination of Canine Rabies,cc-by,2009-03-10,PLoS Biol,4574.5093,203,12396,University of Minnesota,Biology,University of Minnesota,155780.28,US,education,19195580,Biology,,,,,,
yp1s77ez,Jonathan Dushoff,Transmission Dynamics and Prospects for the Elimination of Canine Rabies,cc-by,2009-03-10,PLoS Biol,6387.6553,289,18417,McMaster University,Biology,McMaster University,107811.76,CA,education,6600572,Biology,,,,,,
yp1s77ez,Magai Kaare,Transmission Dynamics and Prospects for the Elimination of Canine Rabies,cc-by,2009-03-10,PLoS Biol,2161.0083,20,1367,University of Edinburgh,Biology,University of Edinburgh,126843.445,GB,education,10369455,Biology,,,,,,
yp1s77ez,Katie Hampson,Transmission Dynamics and Prospects for the Elimination of Canine Rabies,cc-by,2009-03-10,PLoS Biol,2395.7979,136,2993,University of Glasgow,Medicine,University of Glasgow,124533.82,GB,education,10336560,Biology,,,,,,
yp1s77ez,Sarah Cleaveland,Transmission Dynamics and Prospects for the Elimination of Canine Rabies,cc-by,2009-03-10,PLoS Biol,4013.5361,260,8157,University of Glasgow,Biology,University of Glasgow,124533.82,GB,education,10336560,Biology,,,,,,
yp1s77ez,Daniel T Haydon,Transmission Dynamics and Prospects for the Elimination of Canine Rabies,cc-by,2009-03-10,PLoS Biol,4550.6025,225,12028,University of Glasgow,Biology,University of Glasgow,124533.82,GB,education,10336560,Biology,,,,,,
rlbodumk,Phillip C Cooley,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,172.74696,1,16,Unknown,Algorithm,,,,,,,,,,,,
rlbodumk,T Costandine,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,99.4434,1,5,Unknown,Relational database,,,,,,,,,,,,
rlbodumk,D Roberts,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,V D Bakalov,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,S Cantor,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,B J Golla,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,G Grubbs,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,C Hollingsworth,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,S Li,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,Y Qin,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,William Savage,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,D Simoni,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,D Wagener,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,S Bikmal,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,95.969955,1,5,RTI International,Relational database,RTI International,44841.387,US,nonprofit,785603,Medicine,,,,,,
rlbodumk,L Ganapathi,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,632.0827,23,323,Indian Institute of Science Bangalore,Materials science,Indian Institute of Science Bangalore,91983.54,IN,education,2478801,Physics,,,,,,
rlbodumk,E Solano,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,2329.4585,3,5860,Max Planck Society,Astronomy,Max Planck Society,238443.97,DE,nonprofit,18336317,Physics,,,,,,
jgxbpy4j,Yun W Lam,Proteomics Analysis of the Nucleolus in Adenovirus-infected Cells,cc-by-nc,2009-10-07,Mol Cell Proteomics,,3,0,Unknown,Computer science,,,,,,,,,,,,
2zhaknbi,Weining Wu,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,886.01874,18,539,Nanjing Medical University,Genetics,Nanjing Medical University,69476.805,CN,education,2782988,Medicine,,,,,,
2zhaknbi,W Paul Duprex,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,3287.5095,117,4864,Boston University,Biology,Boston University,121564.17,US,education,12270883,Biology,,,,,,
jgxbpy4j,Vanessa C Evans,Proteomics Analysis of the Nucleolus in Adenovirus-infected Cells,cc-by-nc,2009-10-07,Mol Cell Proteomics,588.2502,5,257,University of Bristol,Genetics,University of Bristol,111696.26,GB,education,9431305,Biology,,,,,,
jgxbpy4j,Kate J Heesom,Proteomics Analysis of the Nucleolus in Adenovirus-infected Cells,cc-by-nc,2009-10-07,Mol Cell Proteomics,3290.0164,156,4431,University of Bristol,Biology,University of Bristol,111696.26,GB,education,9431305,Biology,,,,,,
jgxbpy4j,David A Matthews,Proteomics Analysis of the Nucleolus in Adenovirus-infected Cells,cc-by-nc,2009-10-07,Mol Cell Proteomics,2465.1628,122,5869,University of Bristol,Biology,University of Bristol,111696.26,GB,education,9431305,Biology,,,,,,
2zhaknbi,Rebecca Surtees,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,808.9331,2,316,Mayo Clinic,Genetics,Mayo Clinic,149198.38,US,healthcare,7524087,Medicine,,,,,,
2zhaknbi,Diane C Munday,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,1024.151,12,536,University of St Andrews,Genetics,University of St Andrews,83072.01,GB,education,2611283,Biology,,,,,,
2zhaknbi,Edward Emmott,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,1668.7922,70,1448,University of Liverpool,Biology,University of Liverpool,106796.72,GB,education,7736357,Biology,,,,,,
2zhaknbi,Brian K Dove,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,1454.9946,32,1229,Public Health England,Biology,Public Health England,43173.883,GB,government,756657,Medicine,,,,,,
2zhaknbi,John N Barr,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,1705.0646,95,2236,University of Leeds,Biology,University of Leeds,102284.06,GB,education,6711277,Biology,,,,,,
jgxbpy4j,Angus I Lamond,Proteomics Analysis of the Nucleolus in Adenovirus-infected Cells,cc-by-nc,2009-10-07,Mol Cell Proteomics,7188.188,341,20349,University of Dundee,Biology,University of Dundee,72941.69,GB,education,2961518,Biology,,,,,,
2zhaknbi,Charles-Hugues Lardeau,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,1435.9955,15,652,CeMM Research Center for Molecular Medicine,Biology,CeMM Research Center for Molecular Medicine,31385.092,AT,facility,177763,Biology,,,,,,
2zhaknbi,Julian A Hiscox,Quantitative Proteomic Analysis of A549 Cells Infected with Human Respiratory Syncytial Virus,cc-by-nc,2010-07-20,Mol Cell Proteomics,3990.0557,180,7710,Health Protection Research Unit in Emerging and Zoonotic Infections at University of Liverpool,Biology,Health Protection Research Unit in Emerging and Zoonotic Infections at University of Liverpool,13246.333,GB,healthcare,15316,Medicine,,,,,,
a0pzw26l,Xiao-Wen Zhan,Proper Distance Metrics for Phylogenetic Analysis Using Complete Genomes without Sequence Alignment,cc-by,2010-03-18,Int J Mol Sci,190.6105,1,25,Unknown,Astronomy,,,,,,,,,,,,
a0pzw26l,Roger W Wang,Proper Distance Metrics for Phylogenetic Analysis Using Complete Genomes without Sequence Alignment,cc-by,2010-03-18,Int J Mol Sci,,,,,,,,,,,,,,,,,
a0pzw26l,Ka Hou Chu,Proper Distance Metrics for Phylogenetic Analysis Using Complete Genomes without Sequence Alignment,cc-by,2010-03-18,Int J Mol Sci,3151.7808,263,4974,Chinese University of Hong Kong,Biology,Chinese University of Hong Kong,162667.58,CN,education,7076123,Biology,,,,,,
a0pzw26l,Vo Anh,Proper Distance Metrics for Phylogenetic Analysis Using Complete Genomes without Sequence Alignment,cc-by,2010-03-18,Int J Mol Sci,3238.2654,419,6214,Queensland University of Technology,Mathematics,Queensland University of Technology,71321.81,AU,education,2669029,Biology,,,,,,
a0pzw26l,Zu-Guo Yu,Proper Distance Metrics for Phylogenetic Analysis Using Complete Genomes without Sequence Alignment,cc-by,2010-03-18,Int J Mol Sci,1463.8511,153,1450,Xiangtan University,Mathematics,Xiangtan University,39334.19,CN,education,702730,Physics,,,,,,
a0pzw26l,Guo-Sheng Han,Proper Distance Metrics for Phylogenetic Analysis Using Complete Genomes without Sequence Alignment,cc-by,2010-03-18,Int J Mol Sci,532.4515,32,219,Xiangtan University,Biology,Xiangtan University,39334.19,CN,education,702730,Physics,,,,,,
k2vbgqk7,Julie A Wu,Human Pregnancy Specific Beta-1-Glycoprotein 1 (PSG1) Has a Potential Role in Placental Vascular Morphogenesis,hybrid-oa,2010-07-01,Biology of Reproduction,471.8814,1,239,Unknown,Nuclear magnetic resonance,,,,,,,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
k2vbgqk7,Cam T Ha,Human Pregnancy Specific Beta-1-Glycoprotein 1 (PSG1) Has a Potential Role in Placental Vascular Morphogenesis,hybrid-oa,2010-07-01,Biology of Reproduction,,,,,,,,,,,,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
k2vbgqk7,Suleyman Ergun,Human Pregnancy Specific Beta-1-Glycoprotein 1 (PSG1) Has a Potential Role in Placental Vascular Morphogenesis,hybrid-oa,2010-07-01,Biology of Reproduction,,,,,,,,,,,,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
k2vbgqk7,Felipe A Lisboa,Human Pregnancy Specific Beta-1-Glycoprotein 1 (PSG1) Has a Potential Role in Placental Vascular Morphogenesis,hybrid-oa,2010-07-01,Biology of Reproduction,834.9236,17,434,Uniformed Services University of the Health Sciences,Medicine,Uniformed Services University of the Health Sciences,84015.34,US,education,1600154,Medicine,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
k2vbgqk7,Anne M Dizon,Human Pregnancy Specific Beta-1-Glycoprotein 1 (PSG1) Has a Potential Role in Placental Vascular Morphogenesis,hybrid-oa,2010-07-01,Biology of Reproduction,265.51212,2,42,Uniformed Services University of the Health Sciences,Genetics,Uniformed Services University of the Health Sciences,84015.34,US,education,1600154,Medicine,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
k2vbgqk7,Gabriela S Dveksler,Human Pregnancy Specific Beta-1-Glycoprotein 1 (PSG1) Has a Potential Role in Placental Vascular Morphogenesis,hybrid-oa,2010-07-01,Biology of Reproduction,1873.8268,52,1349,Uniformed Services University of the Health Sciences,Biology,Uniformed Services University of the Health Sciences,84015.34,US,education,1600154,Medicine,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
piusm60c,Patricia V Miranda,Localization of Low-Density Detergent-Resistant Membrane Proteins in Intact and Acrosome-Reacted Mouse Sperm,bronze-oa,2009-05-01,Biology of Reproduction,1107.5321,32,934,National Scientific and Technical Research Council,Biology,National Scientific and Technical Research Council,58834.02,AR,government,1038770,Biology,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
piusm60c,Alicia Allaire,Localization of Low-Density Detergent-Resistant Membrane Proteins in Intact and Acrosome-Reacted Mouse Sperm,bronze-oa,2009-05-01,Biology of Reproduction,354.4373,1,64,University of Massachusetts Amherst,Agronomy,University of Massachusetts Amherst,149818.3,US,education,5981563,Biology,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
piusm60c,Pablo E Visconti,Localization of Low-Density Detergent-Resistant Membrane Proteins in Intact and Acrosome-Reacted Mouse Sperm,bronze-oa,2009-05-01,Biology of Reproduction,3121.9116,136,5237,University of Massachusetts Amherst,Biology,University of Massachusetts Amherst,149818.3,US,education,5981563,Biology,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
piusm60c,Julian Sosnik,Localization of Low-Density Detergent-Resistant Membrane Proteins in Intact and Acrosome-Reacted Mouse Sperm,bronze-oa,2009-05-01,Biology of Reproduction,1418.7551,20,831,University of Massachusetts Boston,Genetics,University of Massachusetts Boston,42885.54,US,education,639784,Biology,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
k2vbgqk7,Ster Irmak,Human Pregnancy Specific Beta-1-Glycoprotein 1 (PSG1) Has a Potential Role in Placental Vascular Morphogenesis,hybrid-oa,2010-07-01,Biology of Reproduction,1280.8478,22,538,Istanbul Bilgi University,Medicine,Istanbul Bilgi University,13581.554,TR,education,39886,Computer science,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
k2vbgqk7,James W Warren,Human Pregnancy Specific Beta-1-Glycoprotein 1 (PSG1) Has a Potential Role in Placental Vascular Morphogenesis,hybrid-oa,2010-07-01,Biology of Reproduction,885.633,64,681,Dalhousie University,Medicine,Dalhousie University,88347.83,CA,education,3545192,Biology,"['1529-7268', '0006-3363']",Biology of Reproduction,Oxford University Press,43672.33,719889,Biology
782iew86,B Slikas,"Human bocaviruses are highly diverse, dispersed, recombination prone, and prevalent enteric infections",bronze-oa,2010-06-01,The Journal of Infectious Diseases,237.98155,1,31,Unknown,Parapatric speciation,,,,,,,"['1537-6613', '0022-1899']",The Journal of Infectious Diseases,Oxford University Press,73375.805,1602200,Medicine
782iew86,E Delwart,"Human bocaviruses are highly diverse, dispersed, recombination prone, and prevalent enteric infections",bronze-oa,2010-06-01,The Journal of Infectious Diseases,,1,0,Unknown,Medicine,,,,,,,"['1537-6613', '0022-1899']",The Journal of Infectious Diseases,Oxford University Press,73375.805,1602200,Medicine
782iew86,P Simmonds,"Human bocaviruses are highly diverse, dispersed, recombination prone, and prevalent enteric infections",bronze-oa,2010-06-01,The Journal of Infectious Diseases,,,,,,,,,,,,"['1537-6613', '0022-1899']",The Journal of Infectious Diseases,Oxford University Press,73375.805,1602200,Medicine
782iew86,L Bodhidatta,"Human bocaviruses are highly diverse, dispersed, recombination prone, and prevalent enteric infections",bronze-oa,2010-06-01,The Journal of Infectious Diseases,,,,,,,,,,,,"['1537-6613', '0022-1899']",The Journal of Infectious Diseases,Oxford University Press,73375.805,1602200,Medicine
