cord_uid,display_name,title,license,publish_time,journal,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field
to4g9he9,Thomas Spentzas,"Ketamine inhibits tumor necrosis factor secretion by RAW264.7 murine macrophages stimulated with antibiotic-exposed strains of community-associated, methicillin-resistant Staphylococcus aureus",cc-by,2011-01-25,BMC Immunol,861.91785,34,345,University of Tennessee Health Science Center,Medicine,University of Tennessee Health Science Center,84061.89,US,education,2549848,Medicine
to4g9he9,Carlos Acuna Aguirre,"Ketamine inhibits tumor necrosis factor secretion by RAW264.7 murine macrophages stimulated with antibiotic-exposed strains of community-associated, methicillin-resistant Staphylococcus aureus",cc-by,2011-01-25,BMC Immunol,202.56535,1,17,University of Tennessee Health Science Center,Tumor necrosis factor alpha,University of Tennessee Health Science Center,84061.89,US,education,2549848,Medicine
to4g9he9,Lauren Lazar,"Ketamine inhibits tumor necrosis factor secretion by RAW264.7 murine macrophages stimulated with antibiotic-exposed strains of community-associated, methicillin-resistant Staphylococcus aureus",cc-by,2011-01-25,BMC Immunol,165.08101,1,17,University of Tennessee Health Science Center,Tumor necrosis factor alpha,University of Tennessee Health Science Center,84061.89,US,education,2549848,Medicine
to4g9he9,Mark S Rayburn,"Ketamine inhibits tumor necrosis factor secretion by RAW264.7 murine macrophages stimulated with antibiotic-exposed strains of community-associated, methicillin-resistant Staphylococcus aureus",cc-by,2011-01-25,BMC Immunol,195.435,2,22,University of Tennessee Health Science Center,Genetics,University of Tennessee Health Science Center,84061.89,US,education,2549848,Medicine
cai6tqxq,Tim Stockwell,The early diversification of influenza A/H1N1pdm,cc-by,2009-11-12,PLoS Curr,3801.1257,413,8036,University of Victoria,Medicine,University of Victoria,63837.297,CA,education,3069563,Computer science
cai6tqxq,Xudong Lin,The early diversification of influenza A/H1N1pdm,cc-by,2009-11-12,PLoS Curr,1407.377,33,1667,Battelle,Genetics,Battelle,25509.412,US,nonprofit,400695,Physics
1r1ueuk2,P J Sabourin,Extrapulmonary tissue responses in cynomolgus macaques (Macaca fascicularis) infected with highly pathogenic avian influenza A (H5N1) virus,green-oa,2010-04-07,Archives of Virology,284.17783,1,63,Battelle,Psychology,Battelle,25509.412,US,nonprofit,400695,Physics
1r1ueuk2,J A Pyles,Extrapulmonary tissue responses in cynomolgus macaques (Macaca fascicularis) infected with highly pathogenic avian influenza A (H5N1) virus,green-oa,2010-04-07,Archives of Virology,189.4691,1,27,Battelle,Genetics,Battelle,25509.412,US,nonprofit,400695,Physics
cai6tqxq,Swati Kumar,The early diversification of influenza A/H1N1pdm,cc-by,2009-11-12,PLoS Curr,1049.3123,28,884,SUNY Downstate Medical Center,Medicine,SUNY Downstate Medical Center,77019.64,US,healthcare,1063839,Medicine
p4exyu56,Nadia L Bernasconi,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,2110.533,8,2274,Universita della Svizzera Italiana,Genetics,Universita della Svizzera Italiana,56825.84,CH,education,288180,Computer science
p4exyu56,David Jarrossay,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,4451.59,49,9583,Universita della Svizzera Italiana,Biology,Universita della Svizzera Italiana,56825.84,CH,education,288180,Computer science
p4exyu56,David Jarrossay,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,4451.59,49,9583,Universita della Svizzera Italiana,Biology,Universita della Svizzera Italiana,56825.84,CH,education,288180,Computer science
d08buwtu,David Jarrossay,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,4451.59,49,9583,Universita della Svizzera Italiana,Biology,Universita della Svizzera Italiana,56825.84,CH,education,288180,Computer science
d08buwtu,David Jarrossay,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,4451.59,49,9583,Universita della Svizzera Italiana,Biology,Universita della Svizzera Italiana,56825.84,CH,education,288180,Computer science
p4exyu56,Michael F Ofori,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,1618.775,99,1660,Noguchi Memorial Institute for Medical Research,Medicine,Noguchi Memorial Institute for Medical Research,18749.867,GH,nonprofit,84030,Medicine
p4exyu56,Federica Sallusto,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,11044.503,278,46831,ETH Zurich,Biology,ETH Zurich,230191.39,CH,education,11100228,Physics
p4exyu56,Federica Sallusto,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,11044.503,278,46831,ETH Zurich,Biology,ETH Zurich,230191.39,CH,education,11100228,Physics
d08buwtu,Federica Sallusto,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,11044.503,278,46831,ETH Zurich,Biology,ETH Zurich,230191.39,CH,education,11100228,Physics
d08buwtu,Federica Sallusto,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,11044.503,278,46831,ETH Zurich,Biology,ETH Zurich,230191.39,CH,education,11100228,Physics
r8m6cgv8,Federica Sallusto,In-Depth Analysis of the Antibody Response of Individuals Exposed to Primary Dengue Virus Infection,cc-by,2011-06-21,PLoS Negl Trop Dis,11044.503,278,46831,ETH Zurich,Biology,ETH Zurich,230191.39,CH,education,11100228,Physics
r8m6cgv8,Federica Sallusto,In-Depth Analysis of the Antibody Response of Individuals Exposed to Primary Dengue Virus Infection,cc-by,2011-06-21,PLoS Negl Trop Dis,11044.503,278,46831,ETH Zurich,Biology,ETH Zurich,230191.39,CH,education,11100228,Physics
tl9mbybz,Federica Sallusto,Neutralization and clearance of GM-CSF by autoantibodies in pulmonary alveolar proteinosis,cc-by,2015-06-16,Nat Commun,11044.503,278,46831,ETH Zurich,Biology,ETH Zurich,230191.39,CH,education,11100228,Physics
tl9mbybz,Federica Sallusto,Neutralization and clearance of GM-CSF by autoantibodies in pulmonary alveolar proteinosis,cc-by,2015-06-16,Nat Commun,11044.503,278,46831,ETH Zurich,Biology,ETH Zurich,230191.39,CH,education,11100228,Physics
p4exyu56,Antonio Lanzavecchia,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
p4exyu56,Antonio Lanzavecchia,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
p4exyu56,Antonio Lanzavecchia,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
p4exyu56,Antonio Lanzavecchia,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Mol Microbiol,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
d08buwtu,Antonio Lanzavecchia,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
d08buwtu,Antonio Lanzavecchia,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
d08buwtu,Antonio Lanzavecchia,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
d08buwtu,Antonio Lanzavecchia,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
r8m6cgv8,Antonio Lanzavecchia,In-Depth Analysis of the Antibody Response of Individuals Exposed to Primary Dengue Virus Infection,cc-by,2011-06-21,PLoS Negl Trop Dis,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
r8m6cgv8,Antonio Lanzavecchia,In-Depth Analysis of the Antibody Response of Individuals Exposed to Primary Dengue Virus Infection,cc-by,2011-06-21,PLoS Negl Trop Dis,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
r8m6cgv8,Antonio Lanzavecchia,In-Depth Analysis of the Antibody Response of Individuals Exposed to Primary Dengue Virus Infection,cc-by,2011-06-21,PLoS Negl Trop Dis,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
r8m6cgv8,Antonio Lanzavecchia,In-Depth Analysis of the Antibody Response of Individuals Exposed to Primary Dengue Virus Infection,cc-by,2011-06-21,PLoS Negl Trop Dis,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
feh9iswj,Antonio Lanzavecchia,"Characterization of Neutralizing Profiles in HIV-1 Infected Patients from whom the HJ16, HGN194 and HK20 mAbs were Obtained",cc-by,2011-10-10,PLoS One,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
feh9iswj,Antonio Lanzavecchia,"Characterization of Neutralizing Profiles in HIV-1 Infected Patients from whom the HJ16, HGN194 and HK20 mAbs were Obtained",cc-by,2011-10-10,PLoS One,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
feh9iswj,Antonio Lanzavecchia,"Characterization of Neutralizing Profiles in HIV-1 Infected Patients from whom the HJ16, HGN194 and HK20 mAbs were Obtained",cc-by,2011-10-10,PLoS One,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
feh9iswj,Antonio Lanzavecchia,"Characterization of Neutralizing Profiles in HIV-1 Infected Patients from whom the HJ16, HGN194 and HK20 mAbs were Obtained",cc-by,2011-10-10,PLoS One,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
o1x8c9o4,Antonio Lanzavecchia,Immunogenetic Mechanisms Driving Norovirus GII.4 Antigenic Variation,cc-by,2012-05-17,PLoS Pathog,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
o1x8c9o4,Antonio Lanzavecchia,Immunogenetic Mechanisms Driving Norovirus GII.4 Antigenic Variation,cc-by,2012-05-17,PLoS Pathog,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
o1x8c9o4,Antonio Lanzavecchia,Immunogenetic Mechanisms Driving Norovirus GII.4 Antigenic Variation,cc-by,2012-05-17,PLoS Pathog,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
o1x8c9o4,Antonio Lanzavecchia,Immunogenetic Mechanisms Driving Norovirus GII.4 Antigenic Variation,cc-by,2012-05-17,PLoS Pathog,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
sxohecoi,Antonio Lanzavecchia,The Neonatal Fc Receptor (FcRn) Enhances Human Immunodeficiency Virus Type 1 (HIV-1) Transcytosis across Epithelial Cells,cc-by,2013-11-21,PLoS Pathog,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
sxohecoi,Antonio Lanzavecchia,The Neonatal Fc Receptor (FcRn) Enhances Human Immunodeficiency Virus Type 1 (HIV-1) Transcytosis across Epithelial Cells,cc-by,2013-11-21,PLoS Pathog,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
sxohecoi,Antonio Lanzavecchia,The Neonatal Fc Receptor (FcRn) Enhances Human Immunodeficiency Virus Type 1 (HIV-1) Transcytosis across Epithelial Cells,cc-by,2013-11-21,PLoS Pathog,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
sxohecoi,Antonio Lanzavecchia,The Neonatal Fc Receptor (FcRn) Enhances Human Immunodeficiency Virus Type 1 (HIV-1) Transcytosis across Epithelial Cells,cc-by,2013-11-21,PLoS Pathog,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
tl9mbybz,Antonio Lanzavecchia,Neutralization and clearance of GM-CSF by autoantibodies in pulmonary alveolar proteinosis,cc-by,2015-06-16,Nat Commun,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
tl9mbybz,Antonio Lanzavecchia,Neutralization and clearance of GM-CSF by autoantibodies in pulmonary alveolar proteinosis,cc-by,2015-06-16,Nat Commun,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
tl9mbybz,Antonio Lanzavecchia,Neutralization and clearance of GM-CSF by autoantibodies in pulmonary alveolar proteinosis,cc-by,2015-06-16,Nat Commun,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
tl9mbybz,Antonio Lanzavecchia,Neutralization and clearance of GM-CSF by autoantibodies in pulmonary alveolar proteinosis,cc-by,2015-06-16,Nat Commun,11188.116,418,65309,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
d08buwtu,Davide Corti,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,5162.088,188,13670,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
d08buwtu,Davide Corti,Analysis of Memory B Cell Responses and Isolation of Novel Monoclonal Antibodies with Neutralizing Breadth from HIV-1-Infected Individuals,cc-by,2010-01-20,PLoS One,5162.088,188,13670,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
feh9iswj,Davide Corti,"Characterization of Neutralizing Profiles in HIV-1 Infected Patients from whom the HJ16, HGN194 and HK20 mAbs were Obtained",cc-by,2011-10-10,PLoS One,5162.088,188,13670,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
feh9iswj,Davide Corti,"Characterization of Neutralizing Profiles in HIV-1 Infected Patients from whom the HJ16, HGN194 and HK20 mAbs were Obtained",cc-by,2011-10-10,PLoS One,5162.088,188,13670,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
o1x8c9o4,Davide Corti,Immunogenetic Mechanisms Driving Norovirus GII.4 Antigenic Variation,cc-by,2012-05-17,PLoS Pathog,5162.088,188,13670,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
o1x8c9o4,Davide Corti,Immunogenetic Mechanisms Driving Norovirus GII.4 Antigenic Variation,cc-by,2012-05-17,PLoS Pathog,5162.088,188,13670,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
sxohecoi,Davide Corti,The Neonatal Fc Receptor (FcRn) Enhances Human Immunodeficiency Virus Type 1 (HIV-1) Transcytosis across Epithelial Cells,cc-by,2013-11-21,PLoS Pathog,5162.088,188,13670,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
sxohecoi,Davide Corti,The Neonatal Fc Receptor (FcRn) Enhances Human Immunodeficiency Virus Type 1 (HIV-1) Transcytosis across Epithelial Cells,cc-by,2013-11-21,PLoS Pathog,5162.088,188,13670,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
tl9mbybz,Davide Corti,Neutralization and clearance of GM-CSF by autoantibodies in pulmonary alveolar proteinosis,cc-by,2015-06-16,Nat Commun,5162.088,188,13670,Vir Biotechnology,Biology,Vir Biotechnology,20034.246,CH,company,103523,Biology
