cord_uid,display_name,title,license,publish_time,full,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
xsjdy3yz,Huixia Yang,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,3165.2341,453,6799,Peking University First Hospital,Biology,Peking University First Hospital,41845.133,CN,healthcare,507828,Medicine,,,,,,
xsjdy3yz,Yao Kwawukume,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,242.69576,3,26,University of Ghana,Medicine,University of Ghana,20952.338,GH,education,287715,Biology,,,,,,
xsjdy3yz,Richard Adanu,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,2244.4165,269,2621,University of Ghana,Medicine,University of Ghana,20952.338,GH,education,287715,Biology,,,,,,
xsjdy3yz,Anu Gupta,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,2028.5514,369,2803,"Birla Institute of Technology and Science, Pilani",Biology,,,,,,,,,,,,
f0vud3gu,Jeong‐Ki Kim,Ducks: The “Trojan Horses” of H5N1 influenza,no-cc,2009-05-31,Influenza Other Respir Viruses,,,,,,,,,,,,,,,,,
f0vud3gu,Nicholas J Negovetich,Ducks: The “Trojan Horses” of H5N1 influenza,no-cc,2009-05-31,Influenza Other Respir Viruses,1582.2194,29,1050,Angelo State University,Biology,Angelo State University,5682.532,US,education,11554,Biology,,,,,,
f0vud3gu,Heather L Forrest,Ducks: The “Trojan Horses” of H5N1 influenza,no-cc,2009-05-31,Influenza Other Respir Viruses,1227.4994,36,930,St. Jude Children's Research Hospital,Biology,,,,,,,,,,,,
f0vud3gu,Robert G Webster,Ducks: The “Trojan Horses” of H5N1 influenza,no-cc,2009-05-31,Influenza Other Respir Viruses,8567.185,2302,59233,St. Jude Children's Research Hospital,Biology,,,,,,,,,,,,
l1khrk52,AS Hegazi,On managing complex adaptive systems motivated by biosystems application to infections,cc-by,2009-10-12,Nonlinear Biomed Phys,,,,,,,,,,,,,,,,,
l1khrk52,AH Hashish,On managing complex adaptive systems motivated by biosystems application to infections,cc-by,2009-10-12,Nonlinear Biomed Phys,,,,,,,,,,,,,,,,,
l1khrk52,E Ahmed,On managing complex adaptive systems motivated by biosystems application to infections,cc-by,2009-10-12,Nonlinear Biomed Phys,,,,,,,,,,,,,,,,,
p4exyu56,Pernille Haste Andersen,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,,,,,,,,,,,,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Morten A Nielsen,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,,,,,,,,,,,,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Lea Barfod,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,1660.4044,37,1155,University of Copenhagen,Medicine,University of Copenhagen,124705.305,DK,education,9304057,Biology,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Madeleine Dahlbäck,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,1473.688,30,913,University of Copenhagen,Genetics,University of Copenhagen,124705.305,DK,education,9304057,Biology,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Louise Turner,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,1971.2274,131,3206,University of Copenhagen,Medicine,University of Copenhagen,124705.305,DK,education,9304057,Biology,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Lars Hviid,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,3450.2166,245,5559,University of Copenhagen,Medicine,University of Copenhagen,124705.305,DK,education,9304057,Biology,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Antonio Lanzavecchia,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,11510.727,482,66946,VIR Biotechnology,Biology,,,,,,,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Antonio Lanzavecchia,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,11510.727,482,66946,VIR Biotechnology,Biology,,,,,,,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Ali Salanti,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,2364.1743,157,2841,Copenhagen University Hospital,Biology,Copenhagen University Hospital,56586.195,DK,healthcare,1653897,Medicine,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Mafalda Resende,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,1297.6956,36,786,Copenhagen University Hospital,Biology,Copenhagen University Hospital,56586.195,DK,healthcare,1653897,Medicine,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Thor G Theander,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,4806.8022,335,8862,Copenhagen University Hospital,Medicine,Copenhagen University Hospital,56586.195,DK,healthcare,1653897,Medicine,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Nadia L Bernasconi,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,2084.045,10,2316,Universita della Svizzera Italiana,Genetics,Universita della Svizzera Italiana,57750.918,CH,education,296691,Computer science,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,David Jarrossay,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,4382.7866,57,9738,Universita della Svizzera Italiana,Biology,Universita della Svizzera Italiana,57750.918,CH,education,296691,Computer science,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,David Jarrossay,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,4382.7866,57,9738,Universita della Svizzera Italiana,Biology,Universita della Svizzera Italiana,57750.918,CH,education,296691,Computer science,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Michael F Ofori,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,1639.5371,133,1729,Noguchi Memorial Institute for Medical Research,Medicine,Noguchi Memorial Institute for Medical Research,18629.404,GH,nonprofit,85490,Medicine,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Federica Sallusto,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,10840.855,287,47208,ETH Zurich,Biology,ETH Zurich,236600.92,CH,education,11251970,Physics,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
p4exyu56,Federica Sallusto,"Human pregnancy-associated malaria-specific B cells target polymorphic, conformational epitopes in VAR2CSA",cc-by,2007-01-16,Molecular Microbiology,10840.855,287,47208,ETH Zurich,Biology,ETH Zurich,236600.92,CH,education,11251970,Physics,"['0950-382X', '1365-2958']",Molecular Microbiology,Wiley-Blackwell,47311.227,1000163,Biology
e523mnz1,Michael S Bergman,Evaluation of Five Decontamination Methods for Filtering Facepiece Respirators,no-cc,2009-10-04,Annals of Occupational Hygiene,,,,,,,,,,,,"['0003-4878', '1475-3162']",Annals of Occupational Hygiene,Oxford University Press,17628.04,62073,Medicine
e523mnz1,Dennis J Viscusi,Evaluation of Five Decontamination Methods for Filtering Facepiece Respirators,no-cc,2009-10-04,Annals of Occupational Hygiene,1034.2081,15,536,National Institute for Occupational Safety and Health,Medicine,National Institute for Occupational Safety and Health,56283.008,US,facility,834811,Medicine,"['0003-4878', '1475-3162']",Annals of Occupational Hygiene,Oxford University Press,17628.04,62073,Medicine
e523mnz1,Ronald E Shaffer,Evaluation of Five Decontamination Methods for Filtering Facepiece Respirators,no-cc,2009-10-04,Annals of Occupational Hygiene,2072.323,122,2644,National Institute for Occupational Safety and Health,Chemistry,National Institute for Occupational Safety and Health,56283.008,US,facility,834811,Medicine,"['0003-4878', '1475-3162']",Annals of Occupational Hygiene,Oxford University Press,17628.04,62073,Medicine
e523mnz1,Benjamin C Eimer,Evaluation of Five Decontamination Methods for Filtering Facepiece Respirators,no-cc,2009-10-04,Annals of Occupational Hygiene,1110.0864,16,654,URS Corporation,Physics,URS Corporation,9812.399,US,,32510,Engineering,"['0003-4878', '1475-3162']",Annals of Occupational Hygiene,Oxford University Press,17628.04,62073,Medicine
ujquw0g8,Anne N Åstrøm,Predicting intention to treat HIV-infected patients among Tanzanian and Sudanese medical and dental students using the theory of planned behaviour - a cross sectional study,cc-by,2009-11-20,BMC Health Serv Res,,,,,,,,,,,,,,,,,
ujquw0g8,Elwalid F Nasir,Predicting intention to treat HIV-infected patients among Tanzanian and Sudanese medical and dental students using the theory of planned behaviour - a cross sectional study,cc-by,2009-11-20,BMC Health Serv Res,,,,,,,,,,,,,,,,,
eabho73n,Stefania Bertazzon,Comparison of distance measures in spatial analytical modeling for health service planning,cc-by,2009-11-06,BMC Health Serv Res,1307.6184,77,626,University of Calgary,Geography,University of Calgary,113406.12,CA,education,6897610,Biology,,,,,,
eabho73n,William A Ghali,Comparison of distance measures in spatial analytical modeling for health service planning,cc-by,2009-11-06,BMC Health Serv Res,7577.2847,549,38770,University of Calgary,Medicine,University of Calgary,113406.12,CA,education,6897610,Biology,,,,,,
eabho73n,Rizwan Shahid,Comparison of distance measures in spatial analytical modeling for health service planning,cc-by,2009-11-06,BMC Health Serv Res,656.8169,26,228,Alberta Health Services,Medicine,Alberta Health Services,15110.733,CA,healthcare,181068,Medicine,,,,,,
eabho73n,Rizwan Shahid,Comparison of distance measures in spatial analytical modeling for health service planning,cc-by,2009-11-06,BMC Health Serv Res,656.8169,26,228,Alberta Health Services,Medicine,Alberta Health Services,22089.39,CA,healthcare,181068,Medicine,,,,,,
eabho73n,Merril L Knudtson,Comparison of distance measures in spatial analytical modeling for health service planning,cc-by,2009-11-06,BMC Health Serv Res,5657.1,194,10598,Libin Cardiovascular Institute of Alberta,Medicine,Libin Cardiovascular Institute of Alberta,29160.293,CA,facility,139798,Medicine,,,,,,
idffrnac,Meng Xiang,Pattern Recognition Receptor–Dependent Mechanisms of Acute Lung Injury,no-cc,2009-11-02,Molecular Medicine,,,,,,,,,,,,,,,,,
xa9a5p0q,John R Klune,HMGB1: Endogenous Danger Signaling,no-cc,2008-04-11,Molecular Medicine,1995.5623,69,2056,University of Pittsburgh,Medicine,University of Pittsburgh,170414.81,US,education,18942016,Medicine,,,,,,
xa9a5p0q,Rajeev Dhupar,HMGB1: Endogenous Danger Signaling,no-cc,2008-04-11,Molecular Medicine,2300.9048,90,1866,University of Pittsburgh,Medicine,University of Pittsburgh,170414.81,US,education,18942016,Medicine,,,,,,
xa9a5p0q,Jon Cardinal,HMGB1: Endogenous Danger Signaling,no-cc,2008-04-11,Molecular Medicine,1993.8782,50,2188,University of Pittsburgh,Medicine,University of Pittsburgh,170414.81,US,education,18942016,Medicine,,,,,,
xa9a5p0q,Timothy R Billiar,HMGB1: Endogenous Danger Signaling,no-cc,2008-04-11,Molecular Medicine,9885.151,1180,44961,University of Pittsburgh,Medicine,University of Pittsburgh,170414.81,US,education,18942016,Medicine,,,,,,
xa9a5p0q,Allan Tsung,HMGB1: Endogenous Danger Signaling,no-cc,2008-04-11,Molecular Medicine,5653.966,514,21066,The Ohio State University,Medicine,The Ohio State University,196771.89,US,education,15948138,Biology,,,,,,
1ldebnq8,Mario Perl,Epithelial Cell Apoptosis and Neutrophil Recruitment in Acute Lung Injury—A Unifying Hypothesis? What We Have Learned from Small Interfering RNAs,gold-oa,2008-03-18,Molecular Medicine,1900.3964,126,2113,University of Ulm,Medicine,University of Ulm,84013.35,DE,education,3656635,Biology,,,,,,
1ldebnq8,Joanne Lomas-Neira,Epithelial Cell Apoptosis and Neutrophil Recruitment in Acute Lung Injury—A Unifying Hypothesis? What We Have Learned from Small Interfering RNAs,gold-oa,2008-03-18,Molecular Medicine,2231.953,60,1589,Rhode Island Hospital,Medicine,Rhode Island Hospital,49977.16,US,healthcare,760825,Medicine,,,,,,
1ldebnq8,Chun-Shiang Chung,Epithelial Cell Apoptosis and Neutrophil Recruitment in Acute Lung Injury—A Unifying Hypothesis? What We Have Learned from Small Interfering RNAs,gold-oa,2008-03-18,Molecular Medicine,3188.6152,145,4493,Rhode Island Hospital,Biology,Rhode Island Hospital,49977.16,US,healthcare,760825,Medicine,,,,,,
1ldebnq8,Alfred Ayala,Epithelial Cell Apoptosis and Neutrophil Recruitment in Acute Lung Injury—A Unifying Hypothesis? What We Have Learned from Small Interfering RNAs,gold-oa,2008-03-18,Molecular Medicine,3829.434,348,10062,Rhode Island Hospital,Medicine,Rhode Island Hospital,49977.16,US,healthcare,760825,Medicine,,,,,,
cc5thj1g,Steven C Gribar,No Longer an Innocent Bystander: Epithelial Toll-Like Receptor Signaling in the Development of Mucosal Inflammation,no-cc,2008-06-17,Molecular Medicine,1683.966,31,1277,Children's Hospital of Pittsburgh,Medicine,,,,,,,,,,,,
cc5thj1g,Ward M Richardson,No Longer an Innocent Bystander: Epithelial Toll-Like Receptor Signaling in the Development of Mucosal Inflammation,no-cc,2008-06-17,Molecular Medicine,1140.3431,31,975,Children's Hospital of Pittsburgh,Medicine,,,,,,,,,,,,
cc5thj1g,Chhinder P Sodhi,No Longer an Innocent Bystander: Epithelial Toll-Like Receptor Signaling in the Development of Mucosal Inflammation,no-cc,2008-06-17,Molecular Medicine,3702.6672,149,4356,Johns Hopkins Children's Center,Medicine,,,,,,,,,,,,
cc5thj1g,David J Hackam,No Longer an Innocent Bystander: Epithelial Toll-Like Receptor Signaling in the Development of Mucosal Inflammation,no-cc,2008-06-17,Molecular Medicine,3937.2021,304,8820,Johns Hopkins Medicine,Medicine,Johns Hopkins Medicine,239667.77,US,healthcare,11145671,Medicine,,,,,,
idffrnac,Jie Fan,Pattern Recognition Receptor–Dependent Mechanisms of Acute Lung Injury,no-cc,2009-11-02,Molecular Medicine,5222.3657,1356,28276,Zhejiang University,Biology,Zhejiang University,102680.56,CN,education,9980160,Biology,,,,,,
a3tammig,Peter Ossent,Exposure of cats to low doses of FeLV: seroconversion as the sole parameter of infection,no-cc,2009-10-28,Veterinary Research,,,,,,,,,,,,,,,,,
a3tammig,Marina Luisa Meli,Exposure of cats to low doses of FeLV: seroconversion as the sole parameter of infection,no-cc,2009-10-28,Veterinary Research,,,,,,,,,,,,,,,,,
5l48fvx2,Yan Ke,Two novel HLA-A*0201 T-cell epitopes in avian H5N1 viral nucleoprotein induced specific immune responses in HHD mice,no-cc,2009-11-27,Veterinary Research,,,,,,,,,,,,,,,,,
um0ds7dh,Francois Roger,Anthropogenic factors and the risk of highly pathogenic avian influenza H5N1: prospects from a spatial-based model,cc-by-nc,2009-12-16,Veterinary Research,,,,,,,,,,,,,,,,,
